,user_id,Recency,Frequency,Monetary,r_quartile,f_quartile,m_quartile,RFMScore
36437,36438,8,87,13199,4,4,4,444
36438,36439,2,77,9601,3,4,4,344
36439,36440,0,113,17246,1,2,2,122
36440,36441,3,104,15258,3,3,3,333
36441,36442,0,129,17739,1,1,2,112
36442,36443,0,133,20973,1,1,1,111
36443,36444,-1,95,15510,1,4,3,143
36444,36445,-1,134,20573,1,1,1,111
36445,36446,0,77,11313,1,4,4,144
36446,36447,2,86,11165,3,4,4,344
36447,36448,0,110,15744,1,3,3,133
36448,36449,-1,106,15704,1,3,3,133
36449,36450,4,95,13033,4,4,4,444
36450,36451,1,148,20304,2,1,1,211
36451,36452,0,160,22018,1,1,1,111
36452,36453,-1,112,15191,1,2,3,123
36453,36454,5,79,11745,4,4,4,444
36454,36455,2,96,14042,3,4,3,343
36455,36456,1,143,21282,2,1,1,211
36456,36457,2,95,12522,3,4,4,344
36457,36458,4,96,13562,4,4,4,444
36458,36459,2,117,16161,3,2,2,322
36459,36460,3,72,10087,3,4,4,344
36460,36461,2,108,15120,3,3,3,333
36461,36462,2,92,13506,3,4,4,344
36462,36463,5,121,17386,4,2,2,422
36463,36464,2,125,18163,3,2,2,322
36464,36465,31,36,6071,4,4,4,444
36465,36466,0,92,13853,1,4,3,143
36466,36467,0,87,13280,1,4,4,144
36467,36468,-1,97,14673,1,3,3,133
36468,36469,6,96,13071,4,4,4,444
36469,36470,-1,66,8783,1,4,4,144
36470,36471,1,90,12969,2,4,4,244
36471,36472,7,106,15309,4,3,3,433
36472,36473,2,99,14144,3,3,3,333
36473,36474,2,105,14460,3,3,3,333
36474,36475,-1,77,9671,1,4,4,144
36475,36476,3,99,15291,3,3,3,333
36476,36477,9,130,19538,4,1,1,411
36477,36478,2,142,20274,3,1,1,311
36478,36479,5,94,13719,4,4,3,443
36479,36480,-1,103,14308,1,3,3,133
36480,36481,0,122,18560,1,2,1,121
36481,36482,0,37,5704,1,4,4,144
36482,36483,-1,99,14475,1,3,3,133
36483,36484,-1,85,11681,1,4,4,144
36484,36485,1,136,20579,2,1,1,211
36485,36486,1,131,18495,2,1,2,212
36486,36487,4,124,18334,4,2,2,422
36487,36488,9,108,15697,4,3,3,433
36488,36489,1,99,15036,2,3,3,233
36489,36490,3,171,25628,3,1,1,311
36490,36491,0,112,16048,1,2,2,122
36491,36492,-1,108,15643,1,3,3,133
36492,36493,1,119,17040,2,2,2,222
36493,36494,1,126,18231,2,2,2,222
36494,36495,3,115,16916,3,2,2,322
36495,36496,5,86,11037,4,4,4,444
36496,36497,7,127,20318,4,2,1,421
36497,36498,3,125,16305,3,2,2,322
36498,36499,-1,80,10287,1,4,4,144
36499,36500,6,138,19996,4,1,1,411
36500,36501,-1,122,17725,1,2,2,122
36501,36502,-1,123,18528,1,2,2,122
36502,36503,4,93,13347,4,4,4,444
36503,36504,3,91,13114,3,4,4,344
36504,36505,3,123,16536,3,2,2,322
36505,36506,4,127,16994,4,2,2,422
36506,36507,1,81,10538,2,4,4,244
36507,36508,6,113,16763,4,2,2,422
36508,36509,5,93,12612,4,4,4,444
36509,36510,6,107,14418,4,3,3,433
36510,36511,-1,103,14830,1,3,3,133
36511,36512,2,139,19595,3,1,1,311
36512,36513,1,99,12965,2,3,4,234
36513,36514,0,108,15860,1,3,3,133
36514,36515,0,95,14411,1,4,3,143
36515,36516,0,133,17822,1,1,2,112
36516,36517,0,123,17679,1,2,2,122
36517,36518,1,86,11893,2,4,4,244
36518,36519,3,134,19175,3,1,1,311
36519,36520,1,107,15773,2,3,3,233
36520,36521,4,109,16949,4,3,2,432
36521,36522,6,86,12034,4,4,4,444
36522,36523,4,66,8729,4,4,4,444
36523,36524,4,102,14001,4,3,3,433
36524,36525,-1,100,15239,1,3,3,133
36525,36526,6,122,18266,4,2,2,422
36526,36527,14,72,10484,4,4,4,444
36527,36528,-1,127,20155,1,2,1,121
36528,36529,-1,97,15655,1,3,3,133
36529,36530,0,109,16074,1,3,2,132
36530,36531,0,98,15412,1,3,3,133
36531,36532,-1,75,10254,1,4,4,144
36532,36533,2,109,15368,3,3,3,333
36533,36534,3,90,13795,3,4,3,343
36534,36535,-1,158,23486,1,1,1,111
36535,36536,4,99,12576,4,3,4,434
36536,36537,0,118,15774,1,2,3,123
36537,36538,3,68,8704,3,4,4,344
36538,36539,0,107,14694,1,3,3,133
36539,36540,0,126,19458,1,2,1,121
36540,36541,5,96,12482,4,4,4,444
36541,36542,4,79,12309,4,4,4,444
36542,36543,12,94,13290,4,4,4,444
36543,36544,1,134,19323,2,1,1,211
36544,36545,-1,92,12702,1,4,4,144
36545,36546,-1,132,19478,1,1,1,111
36546,36547,0,119,17259,1,2,2,122
36547,36548,1,97,13078,2,3,4,234
36548,36549,-1,149,21140,1,1,1,111
36549,36550,-1,104,14248,1,3,3,133
36550,36551,-1,133,19553,1,1,1,111
36551,36552,-1,120,15887,1,2,3,123
36552,36553,0,136,20112,1,1,1,111
36553,36554,4,103,15193,4,3,3,433
36554,36555,0,116,13562,1,2,4,124
36555,36556,0,112,15265,1,2,3,123
36556,36557,2,137,18054,3,1,2,312
36557,36558,2,105,15291,3,3,3,333
36558,36559,-1,115,16787,1,2,2,122
36559,36560,-1,103,15086,1,3,3,133
36560,36561,7,143,21441,4,1,1,411
36561,36562,0,150,23110,1,1,1,111
36562,36563,0,128,18192,1,2,2,122
36563,36564,0,129,17227,1,1,2,112
36564,36565,0,122,18294,1,2,2,122
36565,36566,-1,112,15664,1,2,3,123
36566,36567,0,139,20050,1,1,1,111
36567,36568,-1,124,18913,1,2,1,121
36568,36569,-1,118,15495,1,2,3,123
36569,36570,0,147,21842,1,1,1,111
36570,36571,0,109,14982,1,3,3,133
36571,36572,31,28,4114,4,4,4,444
36572,36573,3,88,13871,3,4,3,343
36573,36574,4,124,17660,4,2,2,422
36574,36575,2,133,19873,3,1,1,311
36575,36576,0,93,11695,1,4,4,144
36576,36577,-1,108,14838,1,3,3,133
36577,36578,0,113,17552,1,2,2,122
36578,36579,2,122,17711,3,2,2,322
36579,36580,0,122,17995,1,2,2,122
36580,36581,5,63,9310,4,4,4,444
36581,36582,0,86,12118,1,4,4,144
36582,36583,4,136,19666,4,1,1,411
36583,36584,-1,104,13718,1,3,3,133
36584,36585,7,122,17243,4,2,2,422
36585,36586,-1,120,17432,1,2,2,122
36586,36587,3,91,12687,3,4,4,344
36587,36588,1,150,22062,2,1,1,211
36588,36589,1,139,21698,2,1,1,211
36589,36590,2,77,10460,3,4,4,344
36590,36591,0,158,22369,1,1,1,111
36591,36592,2,146,20594,3,1,1,311
36592,36593,4,100,14147,4,3,3,433
36593,36594,3,131,17809,3,1,2,312
36594,36595,-1,128,18009,1,2,2,122
36595,36596,2,110,16839,3,3,2,332
36596,36597,4,132,19371,4,1,1,411
36597,36598,5,107,13967,4,3,3,433
36598,36599,0,118,17087,1,2,2,122
36599,36600,0,89,10720,1,4,4,144
36600,36601,3,114,17283,3,2,2,322
36601,36602,-1,118,18109,1,2,2,122
36602,36603,1,88,13708,2,4,3,243
36603,36604,6,103,13624,4,3,4,434
36604,36605,-1,98,14878,1,3,3,133
36605,36606,0,90,11800,1,4,4,144
36606,36607,0,128,17785,1,2,2,122
36607,36608,0,129,18591,1,1,1,111
36608,36609,-1,126,17760,1,2,2,122
36609,36610,13,72,9637,4,4,4,444
36610,36611,-1,124,17912,1,2,2,122
36611,36612,3,72,9097,3,4,4,344
36612,36613,-1,143,20583,1,1,1,111
36613,36614,1,124,19361,2,2,1,221
36614,36615,0,85,13565,1,4,4,144
36615,36616,0,103,15082,1,3,3,133
36616,36617,4,129,19387,4,1,1,411
36617,36618,-1,119,18101,1,2,2,122
36618,36619,2,69,9821,3,4,4,344
36619,36620,5,84,12053,4,4,4,444
36620,36621,-1,97,14348,1,3,3,133
36621,36622,1,91,13930,2,4,3,243
36622,36623,0,154,22125,1,1,1,111
36623,36624,1,152,21549,2,1,1,211
36624,36625,5,146,20002,4,1,1,411
36625,36626,2,126,20115,3,2,1,321
36626,36627,11,153,23423,4,1,1,411
36627,36628,-1,87,12196,1,4,4,144
36628,36629,0,99,12837,1,3,4,134
36629,36630,-1,145,20695,1,1,1,111
36630,36631,-1,113,18010,1,2,2,122
36631,36632,5,109,17391,4,3,2,432
36632,36633,0,161,23370,1,1,1,111
36633,36634,1,72,10745,2,4,4,244
36634,36635,1,91,12653,2,4,4,244
36635,36636,5,103,15142,4,3,3,433
36636,36637,2,76,10856,3,4,4,344
36637,36638,6,113,15767,4,2,3,423
36638,36639,5,108,14028,4,3,3,433
36639,36640,3,114,14685,3,2,3,323
36640,36641,2,124,17576,3,2,2,322
36641,36642,6,85,11482,4,4,4,444
36642,36643,-1,104,15317,1,3,3,133
36643,36644,0,107,14454,1,3,3,133
36644,36645,9,101,13793,4,3,3,433
36645,36646,2,144,21619,3,1,1,311
36646,36647,-1,118,15526,1,2,3,123
36647,36648,-1,148,19981,1,1,1,111
36648,36649,4,107,16653,4,3,2,432
36649,36650,3,132,18552,3,1,1,311
36650,36651,2,123,16799,3,2,2,322
36651,36652,1,119,17547,2,2,2,222
36652,36653,1,96,16519,2,4,2,242
36653,36654,1,106,15100,2,3,3,233
36654,36655,15,107,15651,4,3,3,433
36655,36656,3,98,15317,3,3,3,333
36656,36657,-1,76,10443,1,4,4,144
36657,36658,-1,86,10643,1,4,4,144
36658,36659,-1,122,17186,1,2,2,122
36659,36660,1,113,16238,2,2,2,222
36660,36661,4,51,7401,4,4,4,444
36661,36662,6,157,22151,4,1,1,411
36662,36663,2,141,21362,3,1,1,311
36663,36664,3,176,27061,3,1,1,311
36664,36665,2,65,8982,3,4,4,344
36665,36666,0,102,14354,1,3,3,133
36666,36667,-1,172,25047,1,1,1,111
36667,36668,1,119,17136,2,2,2,222
36668,36669,7,110,15730,4,3,3,433
36669,36670,5,90,12178,4,4,4,444
36670,36671,0,111,15617,1,3,3,133
36671,36672,2,130,19757,3,1,1,311
36672,36673,-1,96,15386,1,4,3,143
36673,36674,-1,110,16224,1,3,2,132
36674,36675,1,101,12523,2,3,4,234
36675,36676,3,95,12884,3,4,4,344
36676,36677,0,108,14353,1,3,3,133
36677,36678,16,118,16100,4,2,2,422
36678,36679,-1,106,15126,1,3,3,133
36679,36680,7,79,10742,4,4,4,444
36680,36681,8,98,14553,4,3,3,433
36681,36682,1,156,20591,2,1,1,211
36682,36683,3,97,14461,3,3,3,333
36683,36684,-1,110,17264,1,3,2,132
36684,36685,-1,68,9622,1,4,4,144
36685,36686,0,91,12886,1,4,4,144
36686,36687,1,90,12253,2,4,4,244
36687,36688,5,121,17609,4,2,2,422
36688,36689,2,140,20959,3,1,1,311
36689,36690,1,102,14752,2,3,3,233
36690,36691,-1,82,11308,1,4,4,144
36691,36692,5,81,11903,4,4,4,444
36692,36693,1,87,13924,2,4,3,243
36693,36694,12,123,17183,4,2,2,422
36694,36695,1,184,25549,2,1,1,211
36695,36696,6,93,13499,4,4,4,444
36696,36697,7,109,16702,4,3,2,432
36697,36698,5,65,9726,4,4,4,444
36698,36699,1,100,13389,2,3,4,234
36699,36700,10,120,15135,4,2,3,423
36700,36701,4,77,12574,4,4,4,444
36701,36702,5,92,12901,4,4,4,444
36702,36703,0,121,15397,1,2,3,123
36703,36704,6,84,12672,4,4,4,444
36704,36705,-1,131,21486,1,1,1,111
36705,36706,-1,107,14747,1,3,3,133
36706,36707,2,128,16705,3,2,2,322
36707,36708,2,144,21790,3,1,1,311
36708,36709,-1,126,18754,1,2,1,121
36709,36710,7,134,18066,4,1,2,412
36710,36711,1,112,14543,2,2,3,223
36711,36712,0,99,15270,1,3,3,133
36712,36713,-1,70,11253,1,4,4,144
36713,36714,-1,89,12841,1,4,4,144
36714,36715,1,81,11239,2,4,4,244
36715,36716,-1,95,14932,1,4,3,143
36716,36717,-1,90,13630,1,4,4,144
36717,36718,3,87,13654,3,4,4,344
36718,36719,4,134,18232,4,1,2,412
36719,36720,1,94,13857,2,4,3,243
36720,36721,2,130,21253,3,1,1,311
36721,36722,0,137,19773,1,1,1,111
36722,36723,0,96,12459,1,4,4,144
36723,36724,-1,100,13740,1,3,3,133
36724,36725,1,174,25984,2,1,1,211
36725,36726,7,108,15085,4,3,3,433
36726,36727,1,140,20693,2,1,1,211
36727,36728,-1,112,16194,1,2,2,122
36728,36729,-1,96,13485,1,4,4,144
36729,36730,8,118,18135,4,2,2,422
36730,36731,-1,123,18415,1,2,2,122
36731,36732,4,139,20577,4,1,1,411
36732,36733,0,98,14171,1,3,3,133
36733,36734,-1,111,15578,1,3,3,133
36734,36735,2,94,12109,3,4,4,344
36735,36736,6,87,11592,4,4,4,444
36736,36737,4,116,18695,4,2,1,421
36737,36738,3,144,20643,3,1,1,311
36738,36739,0,115,18043,1,2,2,122
36739,36740,-1,84,12847,1,4,4,144
36740,36741,0,113,15476,1,2,3,123
36741,36742,2,106,17058,3,3,2,332
36742,36743,1,160,24516,2,1,1,211
36743,36744,2,114,16699,3,2,2,322
36744,36745,4,73,10773,4,4,4,444
36745,36746,8,94,13896,4,4,3,443
36746,36747,-1,97,11677,1,3,4,134
36747,36748,19,42,4897,4,4,4,444
36748,36749,1,98,14739,2,3,3,233
36749,36750,-1,115,17543,1,2,2,122
36750,36751,0,117,16476,1,2,2,122
36751,36752,0,163,23730,1,1,1,111
36752,36753,-1,132,19897,1,1,1,111
36753,36754,2,28,4182,3,4,4,344
36754,36755,10,120,15248,4,2,3,423
36755,36756,7,111,15582,4,3,3,433
36756,36757,-1,105,14421,1,3,3,133
36757,36758,14,76,10131,4,4,4,444
36758,36759,20,96,13282,4,4,4,444
36759,36760,-1,134,20445,1,1,1,111
36760,36761,2,127,17809,3,2,2,322
36761,36762,-1,108,15843,1,3,3,133
36762,36763,0,83,12822,1,4,4,144
36763,36764,5,113,18133,4,2,2,422
36764,36765,0,67,10169,1,4,4,144
36765,36766,3,97,13288,3,3,4,334
36766,36767,-1,118,16617,1,2,2,122
36767,36768,8,130,16855,4,1,2,412
36768,36769,2,119,16603,3,2,2,322
36769,36770,-1,87,11926,1,4,4,144
36770,36771,-1,85,12424,1,4,4,144
36771,36772,1,110,17009,2,3,2,232
36772,36773,4,63,10547,4,4,4,444
36773,36774,2,95,14187,3,4,3,343
36774,36775,-1,99,14800,1,3,3,133
36775,36776,-1,133,19603,1,1,1,111
36776,36777,2,114,16257,3,2,2,322
36777,36778,6,111,15698,4,3,3,433
36778,36779,-1,127,19013,1,2,1,121
36779,36780,3,118,15752,3,2,3,323
36780,36781,0,109,14753,1,3,3,133
36781,36782,6,112,16956,4,2,2,422
36782,36783,2,120,17187,3,2,2,322
36783,36784,0,103,12890,1,3,4,134
36784,36785,4,75,10594,4,4,4,444
36785,36786,8,73,10280,4,4,4,444
36786,36787,3,111,15630,3,3,3,333
36787,36788,4,58,9455,4,4,4,444
36788,36789,-1,130,18144,1,1,2,112
36789,36790,0,134,19577,1,1,1,111
36790,36791,2,89,12560,3,4,4,344
36791,36792,1,121,15678,2,2,3,223
36792,36793,-1,106,14138,1,3,3,133
36793,36794,-1,96,12401,1,4,4,144
36794,36795,4,83,12424,4,4,4,444
36795,36796,6,96,13389,4,4,4,444
36796,36797,3,100,13836,3,3,3,333
36797,36798,4,136,17213,4,1,2,412
36798,36799,-1,141,19624,1,1,1,111
36799,36800,3,106,17830,3,3,2,332
36800,36801,4,35,4610,4,4,4,444
36801,36802,0,95,14193,1,4,3,143
36802,36803,0,41,5770,1,4,4,144
36803,36804,-1,95,14223,1,4,3,143
36804,36805,2,158,22140,3,1,1,311
36805,36806,1,105,14204,2,3,3,233
36806,36807,2,123,16016,3,2,2,322
36807,36808,11,93,12854,4,4,4,444
36808,36809,0,88,11745,1,4,4,144
36809,36810,1,99,15358,2,3,3,233
36810,36811,4,139,20807,4,1,1,411
36811,36812,4,124,18261,4,2,2,422
36812,36813,5,115,18382,4,2,2,422
36813,36814,-1,120,18445,1,2,2,122
36814,36815,1,133,20407,2,1,1,211
36815,36816,-1,78,11931,1,4,4,144
36816,36817,-1,160,24064,1,1,1,111
36817,36818,-1,138,19393,1,1,1,111
36818,36819,-1,117,15380,1,2,3,123
36819,36820,14,101,14590,4,3,3,433
36820,36821,0,107,15660,1,3,3,133
36821,36822,1,95,15971,2,4,2,242
36822,36823,4,84,11656,4,4,4,444
36823,36824,3,59,8393,3,4,4,344
36824,36825,-1,137,20768,1,1,1,111
36825,36826,-1,126,18885,1,2,1,121
36826,36827,4,146,21086,4,1,1,411
36827,36828,-1,123,19143,1,2,1,121
36828,36829,-1,75,11273,1,4,4,144
36829,36830,-1,108,15996,1,3,2,132
36830,36831,-1,115,17021,1,2,2,122
36831,36832,14,26,3699,4,4,4,444
36832,36833,-1,124,18783,1,2,1,121
36833,36834,8,98,14345,4,3,3,433
36834,36835,6,101,15082,4,3,3,433
36835,36836,1,128,17790,2,2,2,222
36836,36837,7,113,17067,4,2,2,422
36837,36838,4,72,11044,4,4,4,444
36838,36839,3,87,12271,3,4,4,344
36839,36840,0,119,17443,1,2,2,122
36840,36841,-1,145,21282,1,1,1,111
36841,36842,-1,143,21255,1,1,1,111
36842,36843,2,102,14077,3,3,3,333
36843,36844,0,99,16486,1,3,2,132
36844,36845,7,136,19392,4,1,1,411
36845,36846,1,72,10447,2,4,4,244
36846,36847,9,71,10941,4,4,4,444
36847,36848,2,129,20083,3,1,1,311
36848,36849,2,162,26370,3,1,1,311
36849,36850,1,109,15834,2,3,3,233
36850,36851,2,80,12402,3,4,4,344
36851,36852,0,133,17143,1,1,2,112
36852,36853,1,86,11035,2,4,4,244
36853,36854,2,122,16782,3,2,2,322
36854,36855,-1,131,18206,1,1,2,112
36855,36856,-1,115,17426,1,2,2,122
36856,36857,-1,96,12768,1,4,4,144
36857,36858,1,116,18789,2,2,1,221
36858,36859,0,88,12413,1,4,4,144
36859,36860,-1,100,14039,1,3,3,133
36860,36861,7,50,7366,4,4,4,444
36861,36862,3,138,18860,3,1,1,311
36862,36863,-1,102,16521,1,3,2,132
36863,36864,7,108,15254,4,3,3,433
36864,36865,0,143,20587,1,1,1,111
36865,36866,-1,110,16443,1,3,2,132
36866,36867,2,122,17935,3,2,2,322
36867,36868,0,112,15027,1,2,3,123
36868,36869,3,44,6053,3,4,4,344
36869,36870,-1,93,13727,1,4,3,143
36870,36871,1,122,18176,2,2,2,222
36871,36872,-1,83,11553,1,4,4,144
36872,36873,-1,118,17115,1,2,2,122
36873,36874,7,117,15745,4,2,3,423
36874,36875,1,120,17659,2,2,2,222
36875,36876,6,107,15230,4,3,3,433
36876,36877,0,72,10856,1,4,4,144
36877,36878,-1,98,12701,1,3,4,134
36878,36879,1,100,12590,2,3,4,234
36879,36880,13,105,13845,4,3,3,433
36880,36881,3,81,13136,3,4,4,344
36881,36882,0,75,12523,1,4,4,144
36882,36883,1,175,25015,2,1,1,211
36883,36884,9,111,16108,4,3,2,432
36884,36885,-1,99,14954,1,3,3,133
36885,36886,-1,133,18045,1,1,2,112
36886,36887,2,111,16271,3,3,2,332
36887,36888,4,85,12617,4,4,4,444
36888,36889,2,130,18880,3,1,1,311
36889,36890,-1,91,12847,1,4,4,144
36890,36891,-1,154,22940,1,1,1,111
36891,36892,7,108,16175,4,3,2,432
36892,36893,1,73,10673,2,4,4,244
36893,36894,2,89,11805,3,4,4,344
36894,36895,3,116,17513,3,2,2,322
36895,36896,0,106,14175,1,3,3,133
36896,36897,2,103,16435,3,3,2,332
36897,36898,4,95,14295,4,4,3,443
36898,36899,-1,113,17545,1,2,2,122
36899,36900,6,85,11550,4,4,4,444
36900,36901,0,119,16576,1,2,2,122
36901,36902,-1,68,9509,1,4,4,144
36902,36903,3,68,9613,3,4,4,344
36903,36904,1,108,13553,2,3,4,234
36904,36905,-1,136,20659,1,1,1,111
36905,36906,1,102,14804,2,3,3,233
36906,36907,1,115,15897,2,2,3,223
36907,36908,-1,135,19258,1,1,1,111
36908,36909,12,122,18626,4,2,1,421
36909,36910,3,73,9562,3,4,4,344
36910,36911,3,146,20431,3,1,1,311
36911,36912,0,65,9554,1,4,4,144
36912,36913,3,85,12285,3,4,4,344
36913,36914,9,99,15584,4,3,3,433
36914,36915,1,114,16491,2,2,2,222
36915,36916,1,131,19377,2,1,1,211
36916,36917,1,89,12768,2,4,4,244
36917,36918,2,143,19618,3,1,1,311
36918,36919,2,155,22829,3,1,1,311
36919,36920,9,95,12172,4,4,4,444
36920,36921,-1,123,19196,1,2,1,121
36921,36922,0,101,15853,1,3,3,133
36922,36923,3,94,13789,3,4,3,343
36923,36924,2,113,16996,3,2,2,322
36924,36925,1,128,17899,2,2,2,222
36925,36926,-1,120,17117,1,2,2,122
36926,36927,15,54,8231,4,4,4,444
36927,36928,5,123,17301,4,2,2,422
36928,36929,7,88,11662,4,4,4,444
36929,36930,1,92,13198,2,4,4,244
36930,36931,0,90,11761,1,4,4,144
36931,36932,-1,91,12654,1,4,4,144
36932,36933,4,125,19098,4,2,1,421
36933,36934,17,67,9035,4,4,4,444
36934,36935,-1,102,15496,1,3,3,133
36935,36936,0,105,14018,1,3,3,133
36936,36937,-1,106,15795,1,3,3,133
36937,36938,0,153,22433,1,1,1,111
36938,36939,2,154,22941,3,1,1,311
36939,36940,5,97,14387,4,3,3,433
36940,36941,0,105,13885,1,3,3,133
36941,36942,1,106,15749,2,3,3,233
36942,36943,1,119,17718,2,2,2,222
36943,36944,1,89,9978,2,4,4,244
36944,36945,4,104,15732,4,3,3,433
36945,36946,2,122,16270,3,2,2,322
36946,36947,0,70,9886,1,4,4,144
36947,36948,1,86,12448,2,4,4,244
36948,36949,-1,93,13028,1,4,4,144
36949,36950,-1,104,15610,1,3,3,133
36950,36951,0,77,11263,1,4,4,144
36951,36952,0,105,14339,1,3,3,133
36952,36953,-1,128,19551,1,2,1,121
36953,36954,3,136,19610,3,1,1,311
36954,36955,0,153,21993,1,1,1,111
36955,36956,5,148,19932,4,1,1,411
36956,36957,0,83,10679,1,4,4,144
36957,36958,1,74,10105,2,4,4,244
36958,36959,1,118,15968,2,2,2,222
36959,36960,3,108,15429,3,3,3,333
36960,36961,14,104,14539,4,3,3,433
36961,36962,0,109,15063,1,3,3,133
36962,36963,0,129,16965,1,1,2,112
36963,36964,-1,86,13502,1,4,4,144
36964,36965,0,110,15246,1,3,3,133
36965,36966,8,94,13544,4,4,4,444
36966,36967,9,100,14568,4,3,3,433
36967,36968,7,119,15390,4,2,3,423
36968,36969,0,82,11299,1,4,4,144
36969,36970,11,71,8879,4,4,4,444
36970,36971,1,87,10867,2,4,4,244
36971,36972,1,121,16872,2,2,2,222
36972,36973,1,65,8907,2,4,4,244
36973,36974,8,133,20373,4,1,1,411
36974,36975,2,121,17174,3,2,2,322
36975,36976,7,83,11353,4,4,4,444
36976,36977,5,125,17628,4,2,2,422
36977,36978,-1,110,16421,1,3,2,132
36978,36979,3,148,22210,3,1,1,311
36979,36980,0,90,11495,1,4,4,144
36980,36981,-1,98,13415,1,3,4,134
36981,36982,6,130,18047,4,1,2,412
36982,36983,-1,112,15411,1,2,3,123
36983,36984,0,163,21974,1,1,1,111
36984,36985,0,70,10032,1,4,4,144
36985,36986,1,104,13752,2,3,3,233
36986,36987,-1,144,19653,1,1,1,111
36987,36988,7,85,13131,4,4,4,444
36988,36989,2,102,15081,3,3,3,333
36989,36990,2,91,13916,3,4,3,343
36990,36991,2,117,17848,3,2,2,322
36991,36992,1,112,16871,2,2,2,222
36992,36993,9,91,13799,4,4,3,443
36993,36994,8,127,17275,4,2,2,422
36994,36995,-1,172,24390,1,1,1,111
36995,36996,2,84,13492,3,4,4,344
36996,36997,6,116,15186,4,2,3,423
36997,36998,0,106,15646,1,3,3,133
36998,36999,-1,137,20901,1,1,1,111
36999,37000,24,53,6563,4,4,4,444
37000,37001,5,103,15367,4,3,3,433
37001,37002,0,138,21698,1,1,1,111
37002,37003,0,115,17178,1,2,2,122
37003,37004,-1,122,16555,1,2,2,122
37004,37005,3,81,11630,3,4,4,344
37005,37006,5,94,14405,4,4,3,443
37006,37007,-1,113,15543,1,2,3,123
37007,37008,-1,100,13756,1,3,3,133
37008,37009,1,88,12980,2,4,4,244
37009,37010,0,147,20730,1,1,1,111
37010,37011,3,122,16214,3,2,2,322
37011,37012,5,112,16268,4,2,2,422
37012,37013,24,31,4333,4,4,4,444
37013,37014,-1,87,12216,1,4,4,144
37014,37015,18,98,14441,4,3,3,433
37015,37016,5,54,7869,4,4,4,444
37016,37017,1,123,18894,2,2,1,221
37017,37018,7,120,16473,4,2,2,422
37018,37019,1,148,21436,2,1,1,211
37019,37020,5,99,15722,4,3,3,433
37020,37021,8,68,9590,4,4,4,444
37021,37022,-1,104,14562,1,3,3,133
37022,37023,1,93,13136,2,4,4,244
37023,37024,6,105,16394,4,3,2,432
37024,37025,-1,138,21330,1,1,1,111
37025,37026,14,89,11279,4,4,4,444
37026,37027,-1,114,16318,1,2,2,122
37027,37028,2,114,15737,3,2,3,323
37028,37029,1,82,12780,2,4,4,244
37029,37030,3,77,11246,3,4,4,344
37030,37031,2,157,24812,3,1,1,311
37031,37032,-1,74,10059,1,4,4,144
37032,37033,0,149,23039,1,1,1,111
37033,37034,2,75,10153,3,4,4,344
37034,37035,-1,177,23137,1,1,1,111
37035,37036,-1,128,19299,1,2,1,121
37036,37037,-1,123,19410,1,2,1,121
37037,37038,1,114,16611,2,2,2,222
37038,37039,3,135,18382,3,1,2,312
37039,37040,0,104,15638,1,3,3,133
37040,37041,0,177,25692,1,1,1,111
37041,37042,18,56,7624,4,4,4,444
37042,37043,0,115,17388,1,2,2,122
37043,37044,17,40,5896,4,4,4,444
37044,37045,8,68,10817,4,4,4,444
37045,37046,2,97,14242,3,3,3,333
37046,37047,1,155,21919,2,1,1,211
37047,37048,1,111,17025,2,3,2,232
37048,37049,3,55,7741,3,4,4,344
37049,37050,6,74,9210,4,4,4,444
37050,37051,-1,76,13230,1,4,4,144
37051,37052,9,100,13916,4,3,3,433
37052,37053,0,96,12973,1,4,4,144
37053,37054,0,83,11678,1,4,4,144
37054,37055,3,104,14148,3,3,3,333
37055,37056,-1,74,10314,1,4,4,144
37056,37057,-1,97,14542,1,3,3,133
37057,37058,4,75,11231,4,4,4,444
37058,37059,-1,120,15822,1,2,3,123
37059,37060,3,116,17263,3,2,2,322
37060,37061,8,72,9720,4,4,4,444
37061,37062,2,119,15800,3,2,3,323
37062,37063,-1,110,16415,1,3,2,132
37063,37064,1,68,8327,2,4,4,244
37064,37065,-1,146,21378,1,1,1,111
37065,37066,0,124,17325,1,2,2,122
37066,37067,2,99,14637,3,3,3,333
37067,37068,3,95,13117,3,4,4,344
37068,37069,-1,122,18488,1,2,2,122
37069,37070,3,89,11368,3,4,4,344
37070,37071,0,110,15679,1,3,3,133
37071,37072,7,90,13363,4,4,4,444
37072,37073,-1,92,14482,1,4,3,143
37073,37074,1,136,18842,2,1,1,211
37074,37075,-1,165,25292,1,1,1,111
37075,37076,-1,96,13954,1,4,3,143
37076,37077,2,87,12017,3,4,4,344
37077,37078,2,112,16178,3,2,2,322
37078,37079,5,131,18819,4,1,1,411
37079,37080,7,102,14699,4,3,3,433
37080,37081,1,102,13584,2,3,4,234
37081,37082,0,141,19223,1,1,1,111
37082,37083,-1,144,19761,1,1,1,111
37083,37084,1,90,12057,2,4,4,244
37084,37085,9,138,20244,4,1,1,411
37085,37086,0,153,22125,1,1,1,111
37086,37087,0,80,12433,1,4,4,144
37087,37088,8,115,16729,4,2,2,422
37088,37089,-1,119,16954,1,2,2,122
37089,37090,3,110,16102,3,3,2,332
37090,37091,0,90,13572,1,4,4,144
37091,37092,2,111,14848,3,3,3,333
37092,37093,0,162,22755,1,1,1,111
37093,37094,0,119,18216,1,2,2,122
