,user_id,book_id,rating,book_authors,book_isbn,book_pages,book_rating_count,book_review_count,book_title,language_code,genres,image_url,Invoice_Date,Quantity,Price
3948,212,24,4,paulo coelho|alan r. clarke|özdemir i̇nce,9780000000000.0,197 pages,1644387,63861,the alchemist,eng,fiction,https://images.gr-assets.com/books/1483412266l/865.jpg,2019-06-08 17:58:30,3,15
3949,212,21,4,charlotte brontë|michael mason,9780000000000.0,507 pages,1381404,34670,jane eyre,eng,classics,https://images.gr-assets.com/books/1327867269l/10210.jpg,2019-08-17 17:03:17,2,76
3950,212,27,4,stephen chbosky,9780000000000.0,213 pages,1063711,50846,the perks of being a wallflower,eng,young adult,https://images.gr-assets.com/books/1520093244l/22628.jpg,2019-09-30 01:08:36,4,30
3951,212,14,4,emily brontë|richard j. dunn|david timson|charlotte brontë|ruth golding|robert heindel,9780000000000.0,464 pages,1121100,29400,wuthering heights,eng,classics,https://images.gr-assets.com/books/1388212715l/6185.jpg,2019-11-17 17:48:14,3,66
3952,210,4622,5,meg cabot,9780000000000.0,383 pages,26881,1109,boy meets girl,eng,womens fiction,https://images.gr-assets.com/books/1328033372l/93723.jpg,2020-01-11 16:29:45,2,51
3953,214,485,5,charles dickens|nicola bradbury|hablot knight browne,9780000000000.0,1017 pages,84678,3498,bleak house,eng,classics,https://images.gr-assets.com/books/1280113147l/31242.jpg,2019-05-13 12:21:58,5,79
3954,214,5754,5,jack kerouac,9780000000000.0,128 pages,12321,469,the subterraneans,eng,fiction,https://images.gr-assets.com/books/1428958819l/330760.jpg,2020-01-12 02:59:15,5,29
3955,214,1999,4,thomas malory|keith baines|robert graves,9780000000000.0,512 pages,31638,767,le morte d'arthur: king arthur and the legends of the round table,eng,classics,https://images.gr-assets.com/books/1309288301l/672875.jpg,2020-03-20 22:08:04,3,20
3956,214,264,4,stephen king,9780000000000.0,592 pages,211307,5715,the green mile,en-us,horror,https://images.gr-assets.com/books/1373903563l/11566.jpg,2019-09-15 06:28:48,2,76
3957,214,1041,4,ally carter,9780000000000.0,236 pages,77081,3248,cross my heart and hope to spy,eng,young adult,https://images.gr-assets.com/books/1342448094l/568645.jpg,2019-11-18 16:26:01,2,61
3958,214,2698,5,jayde scott,9780000000000.0,371 pages,7928,662,a job from hell,eng,paranormal,https://images.gr-assets.com/books/1307375082l/11267847.jpg,2019-04-27 12:54:20,2,72
3959,214,162,3,richelle mead,9780000000000.0,327 pages,283827,10591,frostbite,eng,young adult,https://images.gr-assets.com/books/1361098960l/2282133.jpg,2019-04-28 10:12:26,2,71
3960,214,6787,4,george r.r. martin,9780000000000.0,835 pages,1657796,49404,a game of thrones,eng,fantasy,https://images.gr-assets.com/books/1518271740l/409207.jpg,2019-07-17 12:08:59,4,74
3961,214,8079,3,bill martin jr.|john archambault|lois ehlert,9780000000000.0,40 pages,128731,3857,chicka chicka boom boom,en-us,childrens,https://images.gr-assets.com/books/1348384871l/293595.jpg,2019-11-13 21:51:52,3,44
3962,214,1214,5,george r.r. martin,9780000000000.0,639 pages,70159,2099,a storm of swords: blood and gold,eng,fantasy,https://images.gr-assets.com/books/1354567206l/147915.jpg,2020-02-07 17:44:04,1,28
3963,185,8814,4,miep gies|alison leslie gold,9780000000000.0,252 pages,51694,688,anne frank remembered: the story of the woman who helped to hide the frank family,eng,nonfiction,https://images.gr-assets.com/books/1437766396l/5509.jpg,2019-05-05 04:45:31,2,41
3964,185,11,4,john green,9780000000000.0,313 pages,2881648,147270,the fault in our stars,eng,young adult,https://images.gr-assets.com/books/1360206420l/11870085.jpg,2019-06-30 19:57:47,2,25
3965,194,113,5,j.k. rowling|mary grandpré,9780000000000.0,734 pages,2077766,36237,harry potter and the goblet of fire,en-us,fantasy,https://images.gr-assets.com/books/1361482611l/6.jpg,2019-05-23 14:27:56,5,50
3966,194,167,5,dr. seuss,9780000000000.0,72 pages,241590,3543,the lorax,eng,childrens,https://images.gr-assets.com/books/1327879938l/7784.jpg,2020-03-09 04:00:40,5,25
3967,194,1090,4,joe abercrombie,9780000000000.0,517 pages,125632,6351,the blade itself,eng,fantasy,https://images.gr-assets.com/books/1284167912l/944073.jpg,2020-02-03 01:20:13,4,64
3968,194,520,4,daniel quinn,9780000000000.0,266 pages,71224,4673,ishmael: an adventure of the mind and spirit,eng,fiction,https://images.gr-assets.com/books/1388180479l/227265.jpg,2019-06-23 10:00:54,2,47
3969,108,1283,4,roger zelazny,9780000000000.0,1258 pages,22658,866,the great book of amber,en-us,fantasy,https://images.gr-assets.com/books/1165519096l/5367.jpg,2019-12-31 01:45:27,4,61
3970,194,820,3,bill bryson,9780000000000.0,397 pages,297320,15738,a walk in the woods,eng,nonfiction,https://images.gr-assets.com/books/1388189974l/9791.jpg,2019-10-01 00:34:59,4,71
3971,194,1739,4,terry pratchett,9780000000000.0,265 pages,77267,2405,wyrd sisters,eng,fantasy,https://images.gr-assets.com/books/1275974472l/34504.jpg,2019-09-24 11:45:47,5,59
3972,194,122,3,john green,9780000000000.0,221 pages,941603,50857,looking for alaska,eng,young adult,https://images.gr-assets.com/books/1394798630l/99561.jpg,2019-06-27 09:32:02,2,23
3973,194,36,4,aldous huxley,9780000000000.0,288 pages,1203529,23422,brave new world,eng,classics,https://images.gr-assets.com/books/1523061131l/5129.jpg,2020-03-27 09:25:31,1,62
3974,194,495,3,emily dickinson|thomas h. johnson,,716 pages,63997,692,the complete poems of emily dickinson,eng,classics,https://images.gr-assets.com/books/1498347611l/112204.jpg,2019-10-06 16:34:46,3,72
3975,194,70,5,sylvia plath|reinhard kaiser,9780000000000.0,244 pages,491544,18332,the bell jar,eng,classics,https://images.gr-assets.com/books/1473890514l/6514.jpg,2020-02-12 12:06:54,2,74
3976,194,6895,4,gordon dahlquist,9780000000000.0,760 pages,4805,657,the glass books of the dream eaters,eng,fantasy,https://images.gr-assets.com/books/1432992499l/44930.jpg,2020-01-03 05:17:15,5,79
3977,194,587,3,w. bruce cameron,9780000000000.0,319 pages,92526,11718,a dog's purpose,eng,fiction,https://images.gr-assets.com/books/1441219933l/7723542.jpg,2020-04-01 13:42:51,4,66
3978,194,60,3,mary wollstonecraft shelley|percy bysshe shelley|maurice hindle,9780000000000.0,273 pages,973406,23951,frankenstein,eng,classics,https://images.gr-assets.com/books/1381512375l/18490.jpg,2019-09-26 03:45:35,4,22
3979,194,867,4,nicholas evans,9780000000000.0,451 pages,46466,1739,the horse whisperer,eng,fiction,https://images.gr-assets.com/books/1320410310l/479415.jpg,2020-03-03 07:41:45,5,36
3980,194,1133,4,laurence sterne|melvyn new,9780000000000.0,784 pages,17429,1066,"the life and opinions of tristram shandy, gentleman",,classics,https://images.gr-assets.com/books/1403402384l/76527.jpg,2019-08-16 01:57:22,3,72
3981,194,658,4,rachel caine,9780000000000.0,239 pages,86157,4560,glass houses,eng,paranormal,https://images.gr-assets.com/books/1428057864l/27266.jpg,2020-03-17 17:44:27,2,45
3982,194,738,5,ellen hopkins,9780000000000.0,537 pages,114562,7682,crank,,young adult,https://images.gr-assets.com/books/1388192181l/270730.jpg,2019-06-23 03:19:20,1,37
3983,194,916,2,norman maclean|annie proulx,9780000000000.0,217 pages,19494,1239,a river runs through it and other stories,eng,fiction,https://images.gr-assets.com/books/1386924914l/30043.jpg,2019-11-03 02:12:29,1,52
3984,194,8951,4,bill watterson,9780000000000.0,128 pages,19441,204,the calvin and hobbes lazy sunday book,,sequential art,https://images.gr-assets.com/books/1386924427l/24494.jpg,2019-12-01 13:01:59,5,72
3985,194,476,3,rick riordan,9780000000000.0,597 pages,205884,12957,the house of hades,eng,fantasy,https://images.gr-assets.com/books/1464201430l/12127810.jpg,2019-12-29 07:40:02,2,74
3986,194,245,4,p.c. cast|kristin cast,9780000000000.0,306 pages,394267,13433,marked,eng,young adult,https://images.gr-assets.com/books/1317067002l/30183.jpg,2020-03-16 05:56:31,2,60
3987,194,793,4,andrew davidson,9780000000000.0,465 pages,39945,5276,the gargoyle,eng,fiction,https://images.gr-assets.com/books/1368598513l/2595138.jpg,2019-07-22 20:50:00,5,70
3988,194,400,3,tahereh mafi,9780000000000.0,338 pages,231339,24082,shatter me,eng,young adult,https://images.gr-assets.com/books/1310649047l/10429045.jpg,2019-05-24 10:21:37,3,45
3989,194,5210,4,mark walden,9780000000000.0,320 pages,13095,815,h.i.v.e. higher institute of villainous education,eng,young adult,https://images.gr-assets.com/books/1348389331l/1008231.jpg,2019-08-05 06:04:58,2,70
3990,194,6820,4,max lucado,9780000000000.0,240 pages,9561,479,fearless: imagine your life without fear,eng,christian,https://images.gr-assets.com/books/1380857289l/6436732.jpg,2019-12-10 05:13:23,1,62
3991,179,595,3,cormac mccarthy,9780000000000.0,309 pages,121091,6870,no country for old men,en-us,fiction,https://images.gr-assets.com/books/1443231179l/12497.jpg,2019-12-09 03:31:19,5,80
3992,108,1158,4,fernando pessoa|richard zenith,9780000000000.0,544 pages,16148,1493,the book of disquiet,eng,fiction,https://images.gr-assets.com/books/1382871857l/45974.jpg,2019-05-25 08:27:30,1,68
3993,108,734,5,olive ann burns,9780000000000.0,391 pages,92112,3657,cold sassy tree,en-us,fiction,https://images.gr-assets.com/books/1223675895l/306654.jpg,2019-12-19 10:38:46,4,69
3994,108,66,4,margaret atwood,9780000000000.0,311 pages,944897,51091,the handmaid's tale,eng,fiction,https://images.gr-assets.com/books/1498057733l/38447.jpg,2019-12-05 02:35:58,2,24
3995,108,2,3,j.k. rowling|mary grandpré,9780000000000.0,870 pages,2041594,33264,harry potter and the order of the phoenix,eng,fantasy,https://images.gr-assets.com/books/1255614970l/2.jpg,2020-04-01 11:19:02,1,55
3996,108,24,4,paulo coelho|alan r. clarke|özdemir i̇nce,9780000000000.0,197 pages,1644387,63861,the alchemist,eng,fiction,https://images.gr-assets.com/books/1483412266l/865.jpg,2020-01-03 18:07:15,5,15
3997,108,21,4,charlotte brontë|michael mason,9780000000000.0,507 pages,1381404,34670,jane eyre,eng,classics,https://images.gr-assets.com/books/1327867269l/10210.jpg,2019-09-06 23:09:06,2,76
3998,108,27,5,stephen chbosky,9780000000000.0,213 pages,1063711,50846,the perks of being a wallflower,eng,young adult,https://images.gr-assets.com/books/1520093244l/22628.jpg,2019-07-30 13:31:42,3,30
3999,108,23,4,william golding,9780000000000.0,182 pages,1840595,30634,lord of the flies,eng,classics,https://images.gr-assets.com/books/1327869409l/7624.jpg,2020-02-14 16:28:58,2,68
4000,108,18,4,oscar wilde|jeffrey eugenides,9780000000000.0,367 pages,775701,22938,the picture of dorian gray,eng,fiction,https://images.gr-assets.com/books/1424596966l/5297.jpg,2020-01-31 16:57:56,5,41
4001,108,26,2,orson scott card,9780000000000.0,324 pages,965351,40289,ender's game,eng,science fiction,https://images.gr-assets.com/books/1408303130l/375802.jpg,2020-01-27 19:50:49,3,37
4002,108,867,4,nicholas evans,9780000000000.0,451 pages,46466,1739,the horse whisperer,eng,fiction,https://images.gr-assets.com/books/1320410310l/479415.jpg,2019-04-28 11:30:48,5,36
4003,108,35,3,bram stoker|nina auerbach|david j. skal,9780000000000.0,488 pages,775448,19726,dracula,eng,classics,https://images.gr-assets.com/books/1387151694l/17245.jpg,2019-05-01 11:51:03,3,20
4004,108,708,3,sharon creech,9780000000000.0,280 pages,138979,6110,walk two moons,eng,young adult,https://images.gr-assets.com/books/1389035862l/53496.jpg,2020-03-19 08:42:31,4,67
4005,108,1853,3,ivan goncharov|stephen pearl|galya diment,9780000000000.0,586 pages,24106,700,oblomov,eng,classics,https://images.gr-assets.com/books/1456384296l/254308.jpg,2020-04-06 15:03:19,3,58
4006,108,63,1,stephen king|bernie wrightson,9780000000000.0,1153 pages,523830,15647,the stand,eng,horror,https://images.gr-assets.com/books/1213131305l/149267.jpg,2019-09-03 14:57:52,3,43
4007,108,4503,3,louis l'amour,9780000000000.0,496 pages,6923,606,the walking drum,eng,historical,https://images.gr-assets.com/books/1393791562l/327548.jpg,2020-03-23 11:19:07,3,78
4008,108,410,4,philip pullman,9780000000000.0,326 pages,299723,7163,the subtle knife,en-us,fantasy,https://images.gr-assets.com/books/1505766360l/119324.jpg,2020-04-05 10:54:12,4,73
4009,203,243,3,kiera cass,9780000000000.0,336 pages,670488,40309,the selection,en-gb,young adult,https://images.gr-assets.com/books/1322103400l/10507293.jpg,2020-01-23 11:31:59,4,68
4010,203,986,2,jeannette walls,9780000000000.0,288 pages,742920,46222,the glass castle,,nonfiction,https://images.gr-assets.com/books/1523542886l/7445.jpg,2019-05-17 15:26:53,5,68
4011,108,100,5,anne rice,9780000000000.0,342 pages,428588,8739,interview with the vampire,eng,horror,https://images.gr-assets.com/books/1380631642l/43763.jpg,2019-05-03 06:08:39,5,50
4012,108,1144,4,heath sommer,9780000000000.0,305 pages,404,111,the manufactured identity,en-us,mystery,https://images.gr-assets.com/books/1388188833l/6507691.jpg,2019-11-20 12:53:34,2,73
4013,108,860,3,david levithan,9780000000000.0,322 pages,167162,18783,every day,eng,young adult,https://images.gr-assets.com/books/1356993940l/13262783.jpg,2019-12-01 11:30:17,3,54
4014,203,818,3,johann wolfgang von goethe|burton pike|edla valdna,9780000000000.0,149 pages,62849,3115,the sorrows of young werther,fre,classics,https://images.gr-assets.com/books/1386920896l/16640.jpg,2020-04-03 00:07:25,2,51
4015,203,705,3,henry james|patricia crick,9780000000000.0,797 pages,63984,2372,the portrait of a lady,en-gb,classics,https://images.gr-assets.com/books/1502148606l/264.jpg,2019-07-01 16:15:19,3,64
4016,108,2188,3,antonia michaelis,9780000000000.0,402 pages,7028,1302,the storyteller,eng,young adult,https://images.gr-assets.com/books/1305031179l/11284898.jpg,2020-02-17 22:33:10,4,50
4017,108,87,4,ayn rand|leonard peikoff,9780000000000.0,1168 pages,320850,15696,atlas shrugged,eng,fiction,https://images.gr-assets.com/books/1405868167l/662.jpg,2019-10-02 13:27:54,2,56
4018,108,468,4,david sedaris,9780000000000.0,272 pages,553694,15934,me talk pretty one day,eng,nonfiction,https://images.gr-assets.com/books/1431013639l/4137.jpg,2019-10-27 14:32:04,4,47
4019,203,4524,2,derek landy,9780000000000.0,604 pages,7928,491,last stand of dead men,eng,fantasy,https://images.gr-assets.com/books/1369408903l/16123975.jpg,2020-01-19 22:51:48,2,59
4020,108,778,3,l.j. smith,9780000000000.0,729 pages,59682,2120,"night world, no. 1",eng,young adult,https://images.gr-assets.com/books/1434962482l/3099787.jpg,2019-06-02 02:07:44,2,70
4021,203,108,5,mark twain|guy cardwell|john seelye,9780000000000.0,244 pages,657117,8166,the adventures of tom sawyer,eng,classics,https://images.gr-assets.com/books/1404811979l/24583.jpg,2019-09-03 12:16:00,5,33
4022,203,955,4,jean m. auel,9780000000000.0,544 pages,65634,2078,the valley of horses,en-us,historical,https://images.gr-assets.com/books/1324059760l/40493.jpg,2020-02-22 10:38:22,3,76
4023,203,1063,4,ilona andrews,9780000000000.0,260 pages,85821,5867,magic bites,eng,fantasy,https://images.gr-assets.com/books/1331612872l/38619.jpg,2019-08-09 07:05:41,4,77
4024,203,1436,4,richard matheson,9780000000000.0,160 pages,72389,4556,i am legend,eng,horror,https://images.gr-assets.com/books/1390170456l/14064.jpg,2020-01-26 09:13:19,4,56
4025,203,411,2,kurt vonnegut,9780000000000.0,303 pages,199934,5844,breakfast of champions,eng,fiction,https://images.gr-assets.com/books/1327934446l/4980.jpg,2019-07-22 15:14:54,4,80
4026,203,952,4,jennifer l. armentrout,9780000000000.0,281 pages,70492,5661,half-blood,eng,fantasy,https://images.gr-assets.com/books/1311865840l/9680718.jpg,2019-06-16 05:10:13,3,21
4027,108,1465,4,jennifer l. armentrout,9780000000000.0,329 pages,51397,3316,pure,eng,young adult,https://images.gr-assets.com/books/1296780419l/9761771.jpg,2020-02-17 15:55:01,3,53
4028,203,7997,3,emily dickinson|rachel wetzsteon,9780000000000.0,400 pages,11346,277,the collected poems of emily dickinson,,poetry,https://images.gr-assets.com/books/1411632009l/67522.jpg,2019-12-06 22:31:57,4,37
4029,203,3379,3,brother lawrence,631000000000.0,96 pages,31081,838,the practice of the presence of god,en-us,christian,https://images.gr-assets.com/books/1347467147l/498641.jpg,2019-07-28 17:10:23,5,53
4030,183,1383,5,philip roth,9780000000000.0,274 pages,48050,2483,portnoy's complaint,eng,fiction,https://images.gr-assets.com/books/1327929440l/43945.jpg,2019-09-12 17:06:42,1,75
4031,183,113,4,j.k. rowling|mary grandpré,9780000000000.0,734 pages,2077766,36237,harry potter and the goblet of fire,en-us,fantasy,https://images.gr-assets.com/books/1361482611l/6.jpg,2019-09-01 16:43:13,3,50
4032,203,1627,4,eça de queirós|ester de lemos,9790000000000.0,681 pages,14210,420,os maias,eng,classics,https://images.gr-assets.com/books/1362526641l/1249630.jpg,2019-07-19 20:36:09,1,73
4033,206,919,4,james patterson,9780000000000.0,409 pages,107398,3246,school's out—forever,eng,young adult,https://images.gr-assets.com/books/1346079917l/13139.jpg,2019-12-06 21:26:14,4,59
4034,206,1133,4,laurence sterne|melvyn new,9780000000000.0,784 pages,17429,1066,"the life and opinions of tristram shandy, gentleman",,classics,https://images.gr-assets.com/books/1403402384l/76527.jpg,2020-03-07 18:55:14,1,72
4035,206,2062,4,samantha shannon,9780000000000.0,466 pages,47451,7400,the bone season,eng,fantasy,https://images.gr-assets.com/books/1516752880l/17199504.jpg,2019-07-29 01:34:10,1,61
4036,206,1664,5,lloyd alexander,9780000000000.0,190 pages,63840,2708,the book of three,eng,fantasy,https://images.gr-assets.com/books/1405184012l/24780.jpg,2019-11-14 14:04:47,3,63
4037,206,8931,5,charles bernard nordhoff|james norman hall,9780000000000.0,400 pages,13133,213,mutiny on the bounty,en-us,classics,https://images.gr-assets.com/books/1344266653l/844051.jpg,2019-07-05 02:49:16,5,57
4038,206,682,5,thomas hardy,9780000000000.0,310 pages,53998,2585,jude the obscure,eng,classics,https://images.gr-assets.com/books/1389403264l/50798.jpg,2019-05-05 18:56:52,2,65
4039,212,55,5,sara gruen,9780000000000.0,335 pages,1199696,57161,water for elephants,eng,fiction,https://images.gr-assets.com/books/1494428973l/43641.jpg,2019-10-10 13:34:39,4,77
4040,212,58,4,kurt vonnegut,9780000000000.0,275 pages,977825,22329,slaughterhouse-five,eng,classics,https://images.gr-assets.com/books/1440319389l/4981.jpg,2019-09-18 10:13:30,3,47
4041,212,32,5,e.b. white|garth williams|rosemary wells,9780000000000.0,184 pages,1199733,14938,charlotte's web,eng,classics,https://images.gr-assets.com/books/1439632243l/24178.jpg,2019-07-03 15:15:14,2,40
4042,206,14,3,emily brontë|richard j. dunn|david timson|charlotte brontë|ruth golding|robert heindel,9780000000000.0,464 pages,1121100,29400,wuthering heights,eng,classics,https://images.gr-assets.com/books/1388212715l/6185.jpg,2019-11-15 07:46:25,2,66
4043,206,55,4,sara gruen,9780000000000.0,335 pages,1199696,57161,water for elephants,eng,fiction,https://images.gr-assets.com/books/1494428973l/43641.jpg,2019-06-28 05:47:11,2,77
4044,206,1530,5,noah gordon,9780000000000.0,720 pages,30598,1638,the physician,eng,historical,https://images.gr-assets.com/books/1389582565l/4692.jpg,2020-02-03 08:27:28,5,73
4045,206,701,5,toni morrison,9780000000000.0,337 pages,70986,2681,song of solomon,en-us,fiction,https://images.gr-assets.com/books/1451448230l/11334.jpg,2020-03-20 10:29:58,5,19
4046,206,5024,3,clive barker,9780000000000.0,164 pages,31774,1386,the hellbound heart,en-us,horror,https://images.gr-assets.com/books/1327312426l/52635.jpg,2019-12-17 10:05:13,2,67
4047,206,2747,5,simon holt,9780000000000.0,231 pages,7412,820,the devouring,eng,horror,https://images.gr-assets.com/books/1439853323l/3374819.jpg,2019-07-27 16:23:54,2,63
4048,206,344,4,marie lu,,305 pages,359291,25733,legend,en-us,young adult,https://images.gr-assets.com/books/1501368160l/9275658.jpg,2019-09-07 20:40:13,1,78
4049,206,2145,4,jessica verday,9780000000000.0,513 pages,19121,1577,the hollow,eng,young adult,https://images.gr-assets.com/books/1388474941l/2998814.jpg,2019-05-14 04:38:38,1,16
4050,206,4316,3,a.e.  kirk,,404 pages,7852,707,demons at deadnight,,fantasy,https://images.gr-assets.com/books/1349395185l/16067683.jpg,2019-05-08 07:58:09,2,64
4051,206,1299,4,rick riordan,9780000000000.0,381 pages,553774,19498,the last olympian,eng,fantasy,https://images.gr-assets.com/books/1519022209l/4556058.jpg,2019-04-30 14:07:29,5,72
4052,206,523,5,william shakespeare|barbara a. mowat|paul werstine|gail kern paster|robert          jackson,9780000000000.0,246 pages,196382,3062,much ado about nothing,en-us,classics,https://images.gr-assets.com/books/1327885569l/12957.jpg,2019-12-24 18:44:26,5,56
4053,206,136,3,chuck palahniuk,9780000000000.0,218 pages,423710,12321,fight club,en-us,fiction,https://images.gr-assets.com/books/1357128997l/5759.jpg,2020-02-21 18:13:15,4,17
4054,206,468,5,david sedaris,9780000000000.0,272 pages,553694,15934,me talk pretty one day,eng,nonfiction,https://images.gr-assets.com/books/1431013639l/4137.jpg,2019-12-19 04:27:53,4,47
4055,206,877,5,dennis lehane,9780000000000.0,369 pages,136389,7543,shutter island,eng,mystery,https://images.gr-assets.com/books/1329269081l/21686.jpg,2019-12-18 15:18:50,3,73
4056,136,1797,3,lisa renee jones,9780000000000.0,384 pages,1950,293,forsaken,en-us,romance,https://images.gr-assets.com/books/1384378248l/18776097.jpg,2020-01-03 23:24:39,4,72
4057,219,1184,4,sharon m. draper,9780000000000.0,295 pages,82985,11646,out of my mind,en-us,realistic fiction,https://images.gr-assets.com/books/1347602096l/6609765.jpg,2019-12-15 22:12:49,5,66
4058,219,883,3,william shakespeare|chris abraham|barry avrich,9780000000000.0,291 pages,142337,2721,the taming of the shrew,eng,classics,https://images.gr-assets.com/books/1327935253l/47021.jpg,2020-03-11 03:17:26,3,27
4059,219,5315,4,ngũgĩ wa thiong'o,9780000000000.0,768 pages,2175,301,wizard of the crow,eng,fiction,https://images.gr-assets.com/books/1421903577l/57485.jpg,2020-02-24 18:26:47,1,22
4060,219,101,5,george orwell|erich fromm,9780000000000.0,328 pages,2420816,53773,1984,eng,classics,https://images.gr-assets.com/books/1348990566l/5470.jpg,2019-11-07 15:59:06,3,53
4061,219,5128,1,terry tempest williams,9780000000000.0,314 pages,7726,689,refuge: an unnatural history of family and place,,autobiography,https://images.gr-assets.com/books/1320531328l/820924.jpg,2019-05-16 21:13:12,5,79
4062,219,614,5,umberto eco|william weaver,9780000000000.0,623 pages,53009,2890,foucault's pendulum,eng,fiction,https://images.gr-assets.com/books/1396645125l/17841.jpg,2019-06-24 16:13:00,4,20
4063,220,191,5,suzanne collins,9780000000000.0,1155 pages,171023,6616,the hunger games trilogy boxset,en-us,young adult,https://images.gr-assets.com/books/1360094673l/7938275.jpg,2020-04-09 12:16:45,1,30
4064,220,499,3,neal stephenson,9780000000000.0,438 pages,205599,7899,snow crash,eng,science fiction,https://images.gr-assets.com/books/1477624625l/830.jpg,2020-03-15 14:18:30,3,62
4065,220,484,4,julie kagawa,9780000000000.0,363 pages,172354,11078,the iron king,eng,young adult,https://images.gr-assets.com/books/1327877670l/6644117.jpg,2020-04-17 14:14:56,4,49
4066,220,298,3,stephen king,9780000000000.0,560 pages,151683,3621,different seasons,eng,horror,https://images.gr-assets.com/books/1329662611l/39662.jpg,2019-12-10 21:43:40,5,58
4067,220,709,4,dr. seuss,9780000000000.0,64 pages,138595,2340,"one fish, two fish, red fish, blue fish",eng,childrens,https://images.gr-assets.com/books/1165640023l/7770.jpg,2019-10-19 17:57:12,4,61
4068,137,213,3,frances hodgson burnett|nancy bond,9780000000000.0,242 pages,245610,5861,a little princess,eng,classics,https://images.gr-assets.com/books/1327868556l/3008.jpg,2019-11-29 03:04:51,4,52
4069,220,5808,3,lene fogelberg,9780000000000.0,352 pages,563,127,beautiful affliction,eng,nonfiction,https://images.gr-assets.com/books/1439243484l/26077060.jpg,2019-05-01 11:55:49,2,21
4070,220,89,4,miguel de cervantes saavedra|roberto gonzález echevarría|john rutherford|ernani ssó,9780000000000.0,1023 pages,174044,6211,don quixote,en-us,classics,https://images.gr-assets.com/books/1364958765l/3836.jpg,2019-12-16 07:11:06,1,46
4071,220,4197,4,bernadette azizi,,244 pages,46,6,undying,eng,magical realism,https://images.gr-assets.com/books/1343012352l/13638968.jpg,2019-09-01 05:37:48,4,16
4072,220,4369,3,kelli mccracken,,346 pages,2525,275,what the heart wants,eng,romance,https://images.gr-assets.com/books/1484022497l/13119818.jpg,2019-12-31 04:26:28,3,26
4073,220,633,2,tamora pierce,9780000000000.0,274 pages,100702,4321,alanna: the first adventure,en-ca,fantasy,https://images.gr-assets.com/books/1388206270l/13831.jpg,2019-06-03 13:26:46,1,49
4074,220,357,4,edgar allan poe,9780000000000.0,448 pages,201720,1100,the tell-tale heart and other writings,en-us,classics,https://images.gr-assets.com/books/1327936583l/391729.jpg,2020-03-28 09:30:50,4,45
4075,220,1186,1,alice clayton,9780000000000.0,384 pages,154144,12462,wallbanger,eng,contemporary,https://images.gr-assets.com/books/1352205960l/15858248.jpg,2019-11-16 14:18:46,1,57
4076,220,531,3,hermann hesse,9780000000000.0,194 pages,57303,2926,demian. die geschichte von emil sinclairs jugend,en-us,fiction,https://images.gr-assets.com/books/1421510580l/24861.jpg,2020-02-15 21:48:10,4,29
4077,220,1096,4,marilynne robinson,9780000000000.0,247 pages,66137,8798,gilead,eng,fiction,https://images.gr-assets.com/books/1451555787l/68210.jpg,2020-01-10 18:58:23,2,31
4078,220,2339,4,joseph smith jr.|sidney rigdon,9780000000000.0,88 pages,5112,240,lectures on faith,eng,religion,https://images.gr-assets.com/books/1395510792l/596304.jpg,2020-01-18 04:21:21,3,56
4079,220,699,3,anne morrow lindbergh,9780000000000.0,130 pages,37180,3467,gift from the sea,eng,nonfiction,https://images.gr-assets.com/books/1328312670l/77295.jpg,2019-05-05 04:11:35,3,39
4080,220,4510,5,lora leigh,9780000000000.0,284 pages,18937,991,tempting the beast,en-us,fantasy,https://images.gr-assets.com/books/1255718976l/592806.jpg,2019-07-11 10:47:46,4,64
4081,220,4238,4,joe dunthorne,9780000000000.0,320 pages,8007,595,submarine,eng,fiction,https://images.gr-assets.com/books/1320547560l/2473454.jpg,2020-03-25 21:07:14,5,71
4082,220,951,4,william shakespeare|david lindley|israel gollancz|barbara a. mowat|jeremy herrin|paul werstine|ian russell,,218 pages,150538,3292,the tempest,en-us,classics,https://images.gr-assets.com/books/1327793692l/12985.jpg,2019-05-21 02:34:42,5,76
4083,220,788,4,lauren oliver,9780000000000.0,375 pages,201894,14312,pandemonium,fre,science fiction,https://images.gr-assets.com/books/1310371414l/9593911.jpg,2019-07-21 19:16:00,1,39
4084,220,1586,4,george eliot|a.s. byatt,9780000000000.0,579 pages,43287,1643,the mill on the floss,eng,classics,https://images.gr-assets.com/books/1394285531l/20564.jpg,2020-02-11 01:23:23,3,51
4085,220,167,3,dr. seuss,9780000000000.0,72 pages,241590,3543,the lorax,eng,childrens,https://images.gr-assets.com/books/1327879938l/7784.jpg,2019-09-13 23:07:54,1,25
4086,223,101,5,george orwell|erich fromm,9780000000000.0,328 pages,2420816,53773,1984,eng,classics,https://images.gr-assets.com/books/1348990566l/5470.jpg,2020-04-10 06:31:23,3,53
4087,223,115,5,jack kerouac,9780000000000.0,307 pages,301429,13085,on the road,en-us,classics,https://images.gr-assets.com/books/1413588576l/70401.jpg,2019-11-11 01:24:07,1,60
4088,223,8,5,george orwell,9780000000000.0,122 pages,2235084,42156,animal farm,eng,classics,https://images.gr-assets.com/books/1424037542l/7613.jpg,2020-03-07 04:10:48,5,28
